Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2594	      1293	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           2598	      1295	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x420c0000
           2600	      1296	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           2604	      1298	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x0000001f f12:0x00000021 f13:0x0000000d  f8=0x00000000
           2608	      1300	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00101d1c store:0x441ead9d load:0x441bbacf
           2616	      1304	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2620	      1306	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           2624	      1308	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x4424a0e9 load:0x3f7d1f60
           2626	      1309	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           2634	      1313	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000022 PA:0x00101d1c store:0x441eece5 load:0x3f7d1f60
           2644	      1318	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x00000025  x7:0x00000064
           2646	      1319	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           2648	      1320	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x00000025 f21=0x00000000
           2650	      1321	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x420c0000
           2652	      1322	0010109c	001a0093	addi	x1,x20,1	 x20:0x00000025  x1=0x00000026
           2654	      1323	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2656	      1324	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x00000025 f28:0x00000000 f30=0x00000000
           2658	      1325	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           2660	      1326	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x00000026  f0=0x00000000
           2664	      1328	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           2666	      1329	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           2668	      1330	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x442dc64b load:0x3f7d1f60
           2674	      1333	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2678	      1335	001010c0	002a0593	addi	x11,x20,2	 x20:0x00000025 x11=0x00000027
           2680	      1336	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x00000027 f15=0x00000000
           2682	      1337	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x00000026 f14:0x00000000  f3=0x00000000
           2684	      1338	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           2686	      1339	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x4424a0e9
           2688	      1340	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00101d18 store:0x00000000
           2690	      1341	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           2692	      1342	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x44372af5 load:0x3f7d1f60
           2696	      1344	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2698	      1345	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x00000027 f13=0x00000000
           2702	      1347	001010e8	003a0613	addi	x12,x20,3	 x20:0x00000025 x12=0x00000028
           2704	      1348	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000028  f5:0x0000000b  f6=0x00000000
           2706	      1349	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000028  f7=0x00000000
           2710	      1351	001010f4	004a0813	addi	x16,x20,4	 x20:0x00000025 x16=0x00000029
           2712	      1352	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x441f6b75 load:0x44372af5
           2714	      1353	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x4424a0e9
           2716	      1354	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           2718	      1355	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           2720	      1356	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           2722	      1357	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2724	      1358	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           2726	      1359	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000029 f18=0x00000000
           2728	      1360	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           2730	      1361	0010111c	005a0893	addi	x17,x20,5	 x20:0x00000025 x17=0x0000002a
           2732	      1362	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x0000002a f20=0x00000000
           2734	      1363	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x0000002a PA:0x00101d1c store:0x441faabd load:0x441faabd
           2738	      1365	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x4424a0e9
           2740	      1366	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000024 PA:0x00000000
           2742	      1367	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           2744	      1368	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           2746	      1369	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42280000
           2748	      1370	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           2750	      1371	00101140	006a0993	addi	x19,x20,6	 x20:0x00000025 x19=0x0000002b
           2752	      1372	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           2754	      1373	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x0000002b  f1=0x00000000
           2758	      1375	0010114c	007a0a13	addi	x20,x20,7	 x20:0x00000025 x20=0x0000002c
           2760	      1376	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x441fea05 load:0x444ab221
           2762	      1377	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2764	      1378	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           2766	      1379	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           2768	      1380	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           2770	      1381	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42280000
           2772	      1382	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           2774	      1383	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x0000002c f15:0x0000000b  f3:0x0000002c f11=0x00000000
           2778	      1385	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00101d1c store:0x4420294d load:0x4454d4a3
           2782	      1387	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x00000027 PA:0x00101d14 store:0x445f366c load:0x4454d4a3
           2786	      1389	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2790	      1391	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           2794	      1393	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           2798	      1395	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x42280000
           2800	      1396	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           2804	      1398	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x00000026 f12:0x00000028 f13:0x0000000d  f8=0x00000000
           2808	      1400	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00101d1c store:0x44206895 load:0x445f366c
           2816	      1404	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2820	      1406	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           2824	      1408	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x4469d77d load:0x3f7d1f60
           2826	      1409	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           2834	      1413	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000029 PA:0x00101d1c store:0x4420a7dd load:0x3f7d1f60
           2844	      1418	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x0000002c  x7:0x00000064
           2846	      1419	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           2848	      1420	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x0000002c f21=0x00000000
           2850	      1421	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x42280000
           2852	      1422	0010109c	001a0093	addi	x1,x20,1	 x20:0x0000002c  x1=0x0000002d
           2854	      1423	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2856	      1424	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x0000002c f28:0x00000000 f30=0x00000000
           2858	      1425	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           2860	      1426	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x0000002d  f0=0x00000000
           2864	      1428	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           2866	      1429	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           2868	      1430	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x4474b7d6 load:0x3f7d1f60
           2874	      1433	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2878	      1435	001010c0	002a0593	addi	x11,x20,2	 x20:0x0000002c x11=0x0000002e
           2880	      1436	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x0000002e f15=0x00000000
           2882	      1437	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x0000002d f14:0x00000000  f3=0x00000000
           2884	      1438	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           2886	      1439	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x4469d77d
           2888	      1440	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00101d18 store:0x00000000
           2890	      1441	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           2892	      1442	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x447fd777 load:0x3f7d1f60
           2896	      1444	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2898	      1445	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x0000002e f13=0x00000000
           2902	      1447	001010e8	003a0613	addi	x12,x20,3	 x20:0x0000002c x12=0x0000002f
           2904	      1448	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x0000002f  f5:0x0000000b  f6=0x00000000
           2906	      1449	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x0000002f  f7=0x00000000
           2910	      1451	001010f4	004a0813	addi	x16,x20,4	 x20:0x0000002c x16=0x00000030
           2912	      1452	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x4421266d load:0x447fd777
           2914	      1453	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x4469d77d
           2916	      1454	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           2918	      1455	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           2920	      1456	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           2922	      1457	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           2924	      1458	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           2926	      1459	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000030 f18=0x00000000
           2928	      1460	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           2930	      1461	0010111c	005a0893	addi	x17,x20,5	 x20:0x0000002c x17=0x00000031
           2932	      1462	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x00000031 f20=0x00000000
           2934	      1463	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x00000031 PA:0x00101d1c store:0x442165b5 load:0x442165b5
           2938	      1465	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x4469d77d
           2940	      1466	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x0000002b PA:0x00000000
           2942	      1467	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           2944	      1468	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           2946	      1469	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42440000
           2948	      1470	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           2950	      1471	00101140	006a0993	addi	x19,x20,6	 x20:0x0000002c x19=0x00000032
           2952	      1472	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           2954	      1473	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000032  f1=0x00000000
           2958	      1475	0010114c	007a0a13	addi	x20,x20,7	 x20:0x0000002c x20=0x00000033
           2960	      1476	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x4421a4fd load:0x448b6a48
           2962	      1477	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2964	      1478	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           2966	      1479	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           2968	      1480	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           2970	      1481	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42440000
           2972	      1482	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           2974	      1483	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x00000033 f15:0x0000000b  f3:0x00000033 f11=0x00000000
           2978	      1485	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00101d1c store:0x4421e445 load:0x44915904
           2982	      1487	00101174	d0b92a27	fsw	f11,-748(x18)	 f18:0x00102000 f11:0x0000002e PA:0x00101d14 store:0x44976764 load:0x44915904
           2986	      1489	00101178	d1c4a287	flw	f5,-740(x9)	  f9:0x00102000  f5=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           2990	      1491	0010117c	d1842307	flw	f6,-744(x8)	  f8:0x00102000  f6=0x00000000 PA:0x00101d18 store:0x00000000
           2994	      1493	00101180	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           2998	      1495	00101184	d1492687	flw	f13,-748(x18)	 f18:0x00102000 f13=0x00000000 PA:0x00101d14 store:0x42440000
           3000	      1496	00101188	0062f3d3	fadd.s	f7,f5,f6	  f5:0x00000042  f6:0x00000001  f7=0x00000000
           3004	      1498	0010118c	68c0f443	fmadd.s	f8,f1,f12,f13	  f1:0x0000002d f12:0x0000002f f13:0x0000000d  f8=0x00000000
           3008	      1500	00101190	d074ae27	fsw	f7,-740(x9)	  f9:0x00102000  f7:0x00000064 PA:0x00101d1c store:0x4422238d load:0x44976764
           3016	      1504	00101194	d1c4a487	flw	f9,-740(x9)	  f9:0x00102000  f9=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3020	      1506	00101198	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3024	      1508	0010119c	d0892a27	fsw	f8,-748(x18)	 f18:0x00102000  f8:0x00102000 PA:0x00101d14 store:0x449d9568 load:0x3f7d1f60
           3026	      1509	001011a0	00a4f853	fadd.s	f16,f9,f10	  f9:0x00102000 f10:0x00000004 f16=0x00000000
           3034	      1513	001011a4	d104ae27	fsw	f16,-740(x9)	  f9:0x00102000 f16:0x00000030 PA:0x00101d1c store:0x442262d5 load:0x3f7d1f60
           3044	      1518	001011a8	ee7a14e3	bne	x20,x7,101090	 x20:0x00000033  x7:0x00000064
           3046	      1519	00101090	d1842a07	flw	f20,-744(x8)	  f8:0x00102000 f20=0x00000000 PA:0x00101d18 store:0x00000000
           3048	      1520	00101094	d00a7ad3	fcvt.s.w	f21,x20	 x20:0x00000033 f21=0x00000000
           3050	      1521	00101098	d1492e07	flw	f28,-748(x18)	 f18:0x00102000 f28=0x00000000 PA:0x00101d14 store:0x42440000
           3052	      1522	0010109c	001a0093	addi	x1,x20,1	 x20:0x00000033  x1=0x00000034
           3054	      1523	001010a0	d1c4ae87	flw	f29,-740(x9)	  f9:0x00102000 f29=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3056	      1524	001010a4	e14aff43	fmadd.s	f30,f21,f20,f28	 f21:0x00000000 f20:0x00000033 f28:0x00000000 f30=0x00000000
           3058	      1525	001010a8	d1842f87	flw	f31,-744(x8)	  f8:0x00102000 f31=0x00000000 PA:0x00101d18 store:0x00000000
           3060	      1526	001010ac	d000f053	fcvt.s.w	f0,x1	  x1:0x00000034  f0=0x00000000
           3064	      1528	001010b0	d1842087	flw	f1,-744(x8)	  f8:0x00102000  f1=0x00000000 PA:0x00101d18 store:0x00000000
           3066	      1529	001010b4	01fef153	fadd.s	f2,f29,f31	 f29:0x00000030 f31:0xb4000000  f2=0x00000000
           3068	      1530	001010b8	d1e92a27	fsw	f30,-748(x18)	 f18:0x00102000 f30:0x00020000 PA:0x00101d14 store:0x44a3e310 load:0x3f7d1f60
           3074	      1533	001010bc	d1492707	flw	f14,-748(x18)	 f18:0x00102000 f14=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3078	      1535	001010c0	002a0593	addi	x11,x20,2	 x20:0x00000033 x11=0x00000035
           3080	      1536	001010c4	d005f7d3	fcvt.s.w	f15,x11	 x11:0x00000035 f15=0x00000000
           3082	      1537	001010c8	701071c3	fmadd.s	f3,f0,f1,f14	  f0:0x00000000  f1:0x00000034 f14:0x00000000  f3=0x00000000
           3084	      1538	001010cc	d024ae27	fsw	f2,-740(x9)	  f9:0x00102000  f2:0x00137fa0 PA:0x00000000
           3086	      1539	001010d0	d1c4a207	flw	f4,-740(x9)	  f9:0x00102000  f4=0x00000000 PA:0x00101d1c store:0x449d9568
           3088	      1540	001010d4	d1842587	flw	f11,-744(x8)	  f8:0x00102000 f11=0x00000000 PA:0x00101d18 store:0x00000000
           3090	      1541	001010d8	d1842607	flw	f12,-744(x8)	  f8:0x00102000 f12=0x00000000 PA:0x00101d18 store:0x00000000
           3092	      1542	001010dc	d0392a27	fsw	f3,-748(x18)	 f18:0x00102000  f3:0x00000000 PA:0x00101d14 store:0x44aa505c load:0x3f7d1f60
           3096	      1544	001010e0	d1492287	flw	f5,-748(x18)	 f18:0x00102000  f5=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3098	      1545	001010e4	00b276d3	fadd.s	f13,f4,f11	  f4:0x00000000 f11:0x00000035 f13=0x00000000
           3102	      1547	001010e8	003a0613	addi	x12,x20,3	 x20:0x00000033 x12=0x00000036
           3104	      1548	001010ec	28c7f343	fmadd.s	f6,f15,f12,f5	 f15:0x0000000b f12:0x00000036  f5:0x0000000b  f6=0x00000000
           3106	      1549	001010f0	d00673d3	fcvt.s.w	f7,x12	 x12:0x00000036  f7=0x00000000
           3110	      1551	001010f4	004a0813	addi	x16,x20,4	 x20:0x00000033 x16=0x00000037
           3112	      1552	001010f8	d0d4ae27	fsw	f13,-740(x9)	  f9:0x00102000 f13:0x0000000d PA:0x00101d1c store:0x4422e165 load:0x44aa505c
           3114	      1553	001010fc	d1c4a407	flw	f8,-740(x9)	  f9:0x00102000  f8=0x00000000 PA:0x00101d1c store:0x449d9568
           3116	      1554	00101100	d0692a27	fsw	f6,-748(x18)	 f18:0x00102000  f6:0x00000001 PA:0x00000000
           3118	      1555	00101104	d1842487	flw	f9,-744(x8)	  f8:0x00102000  f9=0x00000000 PA:0x00101d18 store:0x00000000
           3120	      1556	00101108	d1842507	flw	f10,-744(x8)	  f8:0x00102000 f10=0x00000000 PA:0x00101d18 store:0x00000000
           3122	      1557	0010110c	d1492807	flw	f16,-748(x18)	 f18:0x00102000 f16=0x00000000 PA:0x00101d14 store:0x3f7d1f60
           3124	      1558	00101110	009478d3	fadd.s	f17,f8,f9	  f8:0x00102000  f9:0x00102000 f17=0x00000000
           3126	      1559	00101114	d0087953	fcvt.s.w	f18,x16	 x16:0x00000037 f18=0x00000000
           3128	      1560	00101118	80a3f9c3	fmadd.s	f19,f7,f10,f16	  f7:0x00000064 f10:0x00000004 f16:0x00000064 f19=0x00000000
           3130	      1561	0010111c	005a0893	addi	x17,x20,5	 x20:0x00000033 x17=0x00000038
           3132	      1562	00101120	d008fa53	fcvt.s.w	f20,x17	 x17:0x00000038 f20=0x00000000
           3134	      1563	00101124	d114ae27	fsw	f17,-740(x9)	  f9:0x00102000 f17:0x00000038 PA:0x00101d1c store:0x442320ad load:0x442320ad
           3138	      1565	00101128	d1c4aa87	flw	f21,-740(x9)	  f9:0x00102000 f21=0x00000000 PA:0x00101d1c store:0x449d9568
           3140	      1566	0010112c	d1392a27	fsw	f19,-748(x18)	 f18:0x00102000 f19:0x00000032 PA:0x00000000
           3142	      1567	00101130	d1842e07	flw	f28,-744(x8)	  f8:0x00102000 f28=0x00000000 PA:0x00101d18 store:0x00000000
           3144	      1568	00101134	d1842e87	flw	f29,-744(x8)	  f8:0x00102000 f29=0x00000000 PA:0x00101d18 store:0x00000000
           3146	      1569	00101138	d1492f07	flw	f30,-748(x18)	 f18:0x00102000 f30=0x00000000 PA:0x00101d14 store:0x42600000
           3148	      1570	0010113c	01caffd3	fadd.s	f31,f21,f28	 f21:0x00000000 f28:0x00020000 f31=0x00000000
           3150	      1571	00101140	006a0993	addi	x19,x20,6	 x20:0x00000033 x19=0x00000039
           3152	      1572	00101144	f1d97043	fmadd.s	f0,f18,f29,f30	 f18:0x00102000 f29:0x00000030 f30:0x00102000  f0=0x00000000
           3154	      1573	00101148	d009f0d3	fcvt.s.w	f1,x19	 x19:0x00000039  f1=0x00000000
           3158	      1575	0010114c	007a0a13	addi	x20,x20,7	 x20:0x00000033 x20=0x0000003a
           3160	      1576	00101150	d1f4ae27	fsw	f31,-740(x9)	  f9:0x00102000 f31:0xb4000000 PA:0x00101d1c store:0x44235ff5 load:0x44b789e0
           3162	      1577	00101154	d1c4a107	flw	f2,-740(x9)	  f9:0x00102000  f2=0x00000000 PA:0x00101d1c store:0x3f7d1f60
           3164	      1578	00101158	d0092a27	fsw	f0,-748(x18)	 f18:0x00102000  f0:0x00000000 PA:0x00000000
           3166	      1579	0010115c	d1842707	flw	f14,-744(x8)	  f8:0x00102000 f14=0x00000000 PA:0x00101d18 store:0x00000000
           3168	      1580	00101160	d1842787	flw	f15,-744(x8)	  f8:0x00102000 f15=0x00000000 PA:0x00101d18 store:0x00000000
           3170	      1581	00101164	d1492187	flw	f3,-748(x18)	 f18:0x00102000  f3=0x00000000 PA:0x00101d14 store:0x42600000
           3172	      1582	00101168	00e17253	fadd.s	f4,f2,f14	  f2:0x00137fa0 f14:0x00000009  f4=0x00000000
           3174	      1583	0010116c	18fa75c3	fmadd.s	f11,f20,f15,f3	 f20:0x0000003a f15:0x0000000b  f3:0x0000003a f11=0x00000000
           3178	      1585	00101170	d044ae27	fsw	f4,-740(x9)	  f9:0x00102000  f4:0x00000000 PA:0x00101d1c store:0x44239f3d load:0x44be5618
